transaction_id,customer_id,merchant_id,amount,currency,timestamp,device_id,ip_address,location,lat,lon,payment_method,beneficiary_id,transaction_status,customer_age_days,customer_avg_amount,customer_transaction_count,previous_fraud_alerts,chargeback_history,is_fraud,fraud_type,velocity_1m,velocity_10m,velocity_1h,velocity_24h,amount_to_baseline_ratio
txn_398eff1ba1,cust_00423,merch_3988b86e93,2192.79,INR,2026-07-13T17:28:48,dev_21945f2f08,49.83.155.243,Chennai,13.0827,80.2707,upi,benef_822ca816db,completed,1967,4263.17,398,0,0,0,none,0,1,1,7,0.514
txn_f37981ca2d,cust_00368,merch_e884316330,1742.47,INR,2026-07-19T06:06:36,dev_aa26d5ac66,49.118.89.40,Hyderabad,17.385,78.4867,netbanking,benef_02b654fe61,completed,467,1871.2,358,0,0,0,none,1,2,1,4,0.931
txn_b314cef400,cust_00229,merch_07be2912df,3490.15,INR,2026-07-09T08:34:43,dev_a29bd7d136,49.244.198.161,Delhi,28.7041,77.1025,card,benef_58e8a025ba,completed,2314,3116.47,167,0,0,0,none,1,0,0,6,1.12
txn_209975432d,cust_00038,merch_b159d25f91,1026.1,INR,2026-07-19T09:05:34,dev_e974c5a287,49.105.125.124,Delhi,28.7041,77.1025,netbanking,benef_61fa4783eb,completed,1647,1518.36,12,0,0,0,none,0,1,2,3,0.676
txn_125cd6da3c,cust_00201,merch_95a0ec3e14,5601.86,INR,2026-07-12T18:33:13,dev_c73aa37e13,49.204.180.30,Mumbai,19.076,72.8777,wallet,benef_7b2e5811f0,completed,2263,5160.92,176,0,0,0,none,1,1,2,9,1.085
txn_d126c2404d,cust_00426,merch_5b4ca87e59,4160.47,INR,2026-06-03T11:25:42,dev_553abb0477,49.152.140.47,Hyderabad,17.385,78.4867,netbanking,benef_3f3354d3d7,completed,2258,4185.76,362,0,0,0,none,1,2,0,7,0.994
txn_ba3a402fb5,cust_00029,merch_a70bbe3fcf,2368.48,INR,2026-07-28T20:00:35,dev_1033066954,49.2.19.182,Hyderabad,17.385,78.4867,upi,benef_2ca5665905,completed,942,3897.29,407,0,0,0,none,0,0,4,2,0.608
txn_f29562ff75,cust_00190,merch_514e977767,3335.23,INR,2026-07-03T13:52:26,dev_0d5bd82cd5,49.254.33.202,Hyderabad,17.385,78.4867,card,benef_6810ff7605,completed,286,3518.09,22,0,0,0,none,0,2,2,8,0.948
txn_54e171ccc2,cust_00331,merch_cabe3a62d2,6925.06,INR,2026-06-30T20:08:13,dev_df725c41da,49.144.240.240,Pune,18.5204,73.8567,upi,benef_6e0b2972ee,completed,1125,4833.81,55,0,0,0,none,0,0,4,1,1.433
txn_a325802f31,cust_00235,merch_0d1d63e3f9,2607.52,INR,2026-07-11T08:55:19,dev_c9c71b225e,49.83.155.122,Hyderabad,17.385,78.4867,card,benef_e6ef458166,completed,258,3157.79,222,0,0,0,none,1,0,4,9,0.826
txn_a11d6504c3,cust_00040,merch_cabe3a62d2,4483.33,INR,2026-06-27T00:26:57,dev_ac2aad4745,49.179.246.188,Kolkata,22.5726,88.3639,wallet,benef_366976e7e6,completed,2281,5973.91,498,0,0,0,none,1,0,4,2,0.75
txn_f27429c4ce,cust_00068,merch_01836b4c1c,1345.89,INR,2026-06-01T00:47:21,dev_75510d843a,49.99.231.148,Mumbai,19.076,72.8777,wallet,benef_90d2a45c53,completed,186,1383.45,422,0,0,0,none,0,2,1,10,0.973
txn_4bd62e1458,cust_00007,merch_cabe3a62d2,4851.4,INR,2026-07-02T17:02:32,dev_b5c3e45257,49.213.161.159,Chennai,13.0827,80.2707,wallet,benef_4f72af78f5,completed,1486,5347.07,448,0,0,0,none,1,1,0,9,0.907
txn_6cf3da061d,cust_00412,merch_cabe3a62d2,3155.73,INR,2026-07-20T08:33:24,dev_1d8d69fa99,49.40.98.183,Chennai,13.0827,80.2707,wallet,benef_c506fa2de9,completed,636,4768.17,485,0,0,0,none,1,2,0,5,0.662
txn_6fd39cb944,cust_00334,merch_e884316330,2864.31,INR,2026-06-30T10:41:49,dev_9d894438f6,49.168.66.192,Ahmedabad,23.0225,72.5714,upi,benef_13d25c7175,completed,832,3030.75,338,0,0,0,none,1,1,3,9,0.945
txn_458af27c3a,cust_00121,merch_ea7ea275c9,3130.73,INR,2026-06-09T17:18:44,dev_b5fae56666,49.164.223.193,Lagos,6.5244,3.3792,netbanking,benef_a911b7f786,completed,55,3098.01,462,0,0,1,suspicious_geo,1,1,4,7,1.011
txn_8031dc101b,cust_00185,merch_a70bbe3fcf,5437.18,INR,2026-06-09T22:59:32,dev_69e0bc8ca3,49.158.105.241,Ahmedabad,23.0225,72.5714,card,benef_006c1f0571,completed,139,5723.67,152,0,0,0,none,1,0,1,7,0.95
txn_17b4765ea1,cust_00480,merch_a70bbe3fcf,888.86,INR,2026-06-13T20:52:43,dev_d517f72c24,49.165.174.37,Delhi,28.7041,77.1025,card,benef_9414312f39,completed,2312,689.95,140,0,0,0,none,0,0,4,5,1.288
txn_dcc3f8010c,cust_00397,merch_fd372ae5fa,3279.88,INR,2026-06-08T00:24:05,dev_9125f70482,49.5.129.209,Chennai,13.0827,80.2707,upi,benef_877ddd9642,completed,1768,4277.8,428,0,0,0,none,0,1,4,5,0.767
txn_3827d6cada,cust_00457,merch_dd82948f35,2375.95,INR,2026-07-24T23:33:43,dev_b9f64e1f6a,49.140.56.254,Ahmedabad,23.0225,72.5714,netbanking,benef_42814abc51,completed,1018,2723.38,373,0,0,0,none,0,2,4,6,0.872
txn_65edfc462b,cust_00477,merch_71143b04d0,454.56,INR,2026-07-29T22:46:28,dev_17a501b501,49.133.175.114,Hyderabad,17.385,78.4867,netbanking,benef_c8b719ec7d,completed,1412,352.94,194,0,0,0,none,0,2,0,2,1.288
txn_6ab0ae985c,cust_00342,merch_9b22423275,5033.62,INR,2026-07-25T15:15:23,dev_378a6d6b1e,49.48.240.192,Ahmedabad,23.0225,72.5714,card,benef_0bf22bbda7,completed,1190,5784.15,127,0,0,0,none,0,1,3,7,0.87
txn_86fe902e2b,cust_00082,merch_abf9ee9ff5,5579.39,INR,2026-07-28T23:56:31,dev_b171543a61,49.157.209.185,Ahmedabad,23.0225,72.5714,wallet,benef_c8c27d7100,completed,1752,5384.52,223,0,0,0,none,0,0,1,7,1.036
txn_a177422bf9,cust_00225,merch_e2614244ee,4463.25,INR,2026-07-18T11:00:53,dev_266aa75aba,49.112.151.103,Hyderabad,17.385,78.4867,wallet,benef_fd26d1d798,completed,1626,3286.59,27,0,0,0,none,0,2,2,7,1.358
txn_b42f06c656,cust_00154,merch_dd82948f35,5810.93,INR,2026-06-27T23:01:57,dev_25f7347ad3,49.254.170.203,Unknown,0.0,0.0,card,benef_992b438ae1,completed,628,4978.26,183,0,0,1,suspicious_geo,0,1,1,10,1.167
txn_a2d6ca40c6,cust_00444,merch_314f15c227,5177.77,INR,2026-06-14T09:53:31,dev_b10a1282b1,49.193.181.208,Chennai,13.0827,80.2707,netbanking,benef_c0fca7c51a,completed,2369,4837.25,171,0,0,0,none,1,1,3,10,1.07
txn_8232801635,cust_00132,merch_a7156e2770,1611.46,INR,2026-07-01T13:11:51,dev_afd4c3fa73,49.30.140.58,Kolkata,22.5726,88.3639,netbanking,benef_2fe271d276,completed,1093,3991.52,326,0,0,0,none,1,0,2,5,0.404
txn_f31f733b22,cust_00300,merch_e2614244ee,789.46,INR,2026-07-02T23:17:51,dev_36223a1e28,49.212.222.8,Bengaluru,12.9716,77.5946,upi,benef_2cb17f5e83,completed,2367,762.97,68,0,0,0,none,0,0,2,3,1.035
txn_ec10bf843b,cust_00334,merch_71143b04d0,3346.56,INR,2026-06-18T23:51:24,dev_9d894438f6,49.168.66.192,Ahmedabad,23.0225,72.5714,card,benef_2742f01f11,completed,832,3030.75,368,0,0,0,none,1,0,3,7,1.104
txn_c5ab6dbfab,cust_00130,merch_c84b2d9f81,15618.8,INR,2026-07-15T00:49:14,dev_83bf9fe348,49.60.74.181,Bengaluru,12.9716,77.5946,wallet,benef_ced3fad621,completed,1864,1911.49,330,0,0,1,unusual_amount,1,0,1,6,8.171
txn_94af1c6722,cust_00109,merch_71143b04d0,3086.25,INR,2026-06-09T05:03:18,dev_2a622fce6a,49.146.157.172,Ahmedabad,23.0225,72.5714,wallet,benef_2adaacb8f6,completed,122,2460.24,52,0,0,0,none,0,2,4,6,1.254
txn_387b741702,cust_00305,merch_c2141d29d8,1941.72,INR,2026-06-13T04:34:34,dev_e1be21d9f4,49.34.195.95,Kolkata,22.5726,88.3639,wallet,benef_223ef6abe5,completed,439,3235.39,69,0,0,0,none,1,2,0,3,0.6
txn_d6392906a0,cust_00277,merch_e2614244ee,1506.94,INR,2026-07-29T22:22:55,dev_55076fee72,49.155.184.110,Ahmedabad,23.0225,72.5714,card,benef_2f152fd3eb,completed,1823,1249.88,228,0,0,0,none,1,1,3,5,1.206
txn_6b5f2f3bcf,cust_00404,merch_2340f5e723,3821.32,INR,2026-07-18T17:00:55,dev_0ec09f7366,49.12.237.20,Chennai,13.0827,80.2707,netbanking,benef_912683759b,completed,1153,4201.24,357,0,0,0,none,1,0,0,8,0.91
txn_4afa1344c4,cust_00283,merch_07be2912df,1307.24,INR,2026-06-15T10:09:08,dev_cd115fe3bf,49.196.20.147,Ahmedabad,23.0225,72.5714,card,benef_7cf45c650d,completed,1508,1084.86,216,0,0,0,none,1,0,2,3,1.205
txn_b8cc6a6947,cust_00284,merch_dd82948f35,5567.06,INR,2026-06-03T02:21:36,dev_22db947563,49.167.72.64,Pune,18.5204,73.8567,card,benef_db72dce57f,completed,111,5774.96,134,0,0,0,none,1,2,4,6,0.964
txn_40ecc41891,cust_00255,merch_07be2912df,1070.93,INR,2026-06-02T01:24:09,dev_d38d38ee77,49.24.243.234,Kolkata,22.5726,88.3639,upi,benef_36214edd01,completed,1852,1565.62,254,0,0,0,none,0,1,1,4,0.684
txn_540b6c9782,cust_00393,merch_c2141d29d8,168.3,INR,2026-07-19T03:15:54,dev_25af3b6d4a,49.242.210.172,Mumbai,19.076,72.8777,upi,benef_faab5ab0ad,completed,31,576.53,326,0,0,0,none,1,0,3,1,0.292
txn_628dfae516,cust_00017,merch_e7abd3f203,4363.91,INR,2026-06-11T06:22:02,dev_f64d622856,49.40.161.41,Mumbai,19.076,72.8777,upi,benef_2592c653f0,completed,1734,4814.85,134,0,0,0,none,1,0,2,5,0.906
txn_cd16b6a71b,cust_00198,merch_e7abd3f203,3025.71,INR,2026-06-01T22:00:50,dev_d5dd827c93,49.176.28.126,Kolkata,22.5726,88.3639,card,benef_40c43937b5,completed,1821,4360.69,156,0,0,0,none,1,1,3,3,0.694
txn_e3e1178bce,cust_00409,merch_0d1d63e3f9,3497.81,INR,2026-07-20T00:45:49,dev_7330931eda,49.8.163.70,Pune,18.5204,73.8567,upi,benef_e4bc6d481a,completed,1850,4766.22,438,0,0,1,merchant_abuse,8,16,29,40,0.734
txn_8e3b6b747c,cust_00354,merch_01836b4c1c,2893.08,INR,2026-06-18T01:52:41,dev_fe4f0e3b17,49.117.192.254,Delhi,28.7041,77.1025,wallet,benef_8a01b11aa8,completed,1708,3752.71,45,0,0,0,none,0,1,1,5,0.771
txn_fd5d4922d2,cust_00062,merch_03cef64aef,927.07,INR,2026-06-14T13:25:20,dev_2a20752d6d,49.41.202.180,Chennai,13.0827,80.2707,upi,benef_2eb9453e06,completed,163,916.15,390,0,0,0,none,0,1,3,9,1.012
txn_6fbf98bb36,cust_00170,merch_ea7ea275c9,2979.23,INR,2026-07-24T21:13:05,dev_276f48841b,49.251.213.169,Bengaluru,12.9716,77.5946,upi,benef_ccda1f13d4,completed,38,2556.09,59,0,0,0,none,0,0,1,5,1.166
txn_7d3ba63a96,cust_00275,merch_3988b86e93,1556.59,INR,2026-07-03T12:53:23,dev_112ea2cd0f,49.206.22.187,Chennai,13.0827,80.2707,netbanking,benef_a54097a9c4,completed,1768,2719.65,144,0,0,0,none,0,2,1,4,0.572
txn_06e942a19a,cust_00381,merch_c84b2d9f81,432.46,INR,2026-06-16T05:50:55,dev_8f5884847c,49.173.155.155,Kolkata,22.5726,88.3639,netbanking,benef_a203a33127,completed,303,525.42,182,0,0,0,none,1,0,4,5,0.823
txn_12214d9527,cust_00004,merch_abf9ee9ff5,1965.04,INR,2026-07-18T05:44:30,dev_d2b5fd2bef,49.88.72.40,Kolkata,22.5726,88.3639,card,benef_2bc52dc5f4,completed,1383,1527.29,36,0,0,0,none,0,0,2,4,1.287
txn_5438e5b418,cust_00454,merch_b159d25f91,4104.2,INR,2026-07-26T13:29:37,dev_38f220901c,49.22.145.8,Delhi,28.7041,77.1025,upi,benef_8e2a0cfea1,completed,908,4836.52,350,0,0,0,none,1,0,1,9,0.849
txn_41bb6a0dc3,cust_00247,merch_e7abd3f203,1104.6,INR,2026-06-11T03:11:36,dev_f459fdbf62,49.225.197.159,Pune,18.5204,73.8567,card,benef_dbc98d9e4d,completed,1548,1046.98,492,0,0,0,none,1,0,0,2,1.055
txn_a047f667f1,cust_00250,merch_0d1d63e3f9,1914.85,INR,2026-07-20T16:46:32,dev_945ca18c1c,49.60.137.62,Ahmedabad,23.0225,72.5714,netbanking,benef_69bf505eb8,completed,1926,2063.97,158,0,0,1,merchant_abuse,6,12,16,38,0.928
txn_e87d10e5e7,cust_00390,merch_dd82948f35,3983.23,INR,2026-07-20T04:07:20,dev_919ea0bb4c,49.66.196.211,Pune,18.5204,73.8567,wallet,benef_90f4fe9c14,completed,2014,3085.14,257,0,0,0,none,0,0,4,6,1.291
txn_7b7b4984c2,cust_00363,merch_9b22423275,2867.53,INR,2026-07-14T00:56:55,dev_0c233502f7,49.197.165.251,Delhi,28.7041,77.1025,card,benef_d568d12acb,completed,1726,4456.95,43,0,0,0,none,1,1,3,10,0.643
txn_48305fd0c1,cust_00002,merch_ea7ea275c9,4127.68,INR,2026-07-17T23:29:29,dev_b04bf9446f,49.144.51.184,Bengaluru,12.9716,77.5946,card,benef_9f875f4a88,completed,2237,4004.34,288,0,0,0,none,1,2,2,4,1.031
txn_84d70f1c87,cust_00473,merch_03cef64aef,1654.61,INR,2026-06-07T14:44:28,dev_a81d8996af,49.177.233.34,Hyderabad,17.385,78.4867,wallet,benef_b2d275bf83,completed,1241,5328.24,200,0,0,0,none,1,0,1,5,0.311
txn_2bde8b1ea3,cust_00441,merch_4b2372e333,5152.49,INR,2026-06-29T06:42:15,dev_1b40225f2a,49.85.144.110,Delhi,28.7041,77.1025,card,benef_372ae7dcd2,completed,954,5763.24,154,0,0,0,none,0,0,2,6,0.894
txn_7312d6a0c4,cust_00116,merch_4b2372e333,1300.06,INR,2026-06-30T11:00:13,dev_96b8e7dac2,49.180.117.70,Pune,18.5204,73.8567,card,benef_342c3324e5,completed,949,2047.75,145,0,0,0,none,1,2,3,5,0.635
txn_bc345e99ab,cust_00357,merch_9b22423275,3536.39,INR,2026-06-21T09:21:06,dev_7adc015234,49.43.84.219,Delhi,28.7041,77.1025,upi,benef_b456c28b81,completed,481,3265.95,380,0,0,0,none,1,0,0,8,1.083
txn_26b402aec3,cust_00143,merch_ce05f572e1,910.07,INR,2026-07-03T00:23:25,dev_a30f1c23c7,49.53.69.141,Bengaluru,12.9716,77.5946,card,benef_26d672d708,completed,1184,1046.78,315,0,0,0,none,1,0,4,5,0.869
txn_e3208cfc1f,cust_00488,merch_cabe3a62d2,1782.48,INR,2026-06-13T12:05:02,dev_88458db1b1,49.240.82.34,Pune,18.5204,73.8567,netbanking,benef_d656dbbaa9,completed,2333,2504.98,324,0,0,0,none,0,1,2,6,0.712
txn_0f53fea25a,cust_00195,merch_869521008e,582.91,INR,2026-06-18T11:04:36,dev_b97359b30d,49.135.30.191,Kolkata,22.5726,88.3639,card,benef_1ceb3fe034,completed,1841,662.28,437,0,0,0,none,0,2,1,8,0.88
txn_9bc8b7d8ce,cust_00080,merch_dd82948f35,1615.16,INR,2026-07-08T20:52:19,dev_d1f7f944b5,49.46.206.246,Hyderabad,17.385,78.4867,card,benef_d0d9217574,completed,1907,4266.7,17,0,0,1,shared_device,1,2,4,3,0.379
txn_3f911db538,cust_00091,merch_e884316330,1661.69,INR,2026-07-13T18:36:49,dev_a5e44a5da6,49.172.174.205,Pune,18.5204,73.8567,wallet,benef_4b085088c0,completed,681,2604.61,313,0,0,0,none,1,0,3,2,0.638
txn_03399c5088,cust_00038,merch_bd45cae8e0,1801.77,INR,2026-07-05T20:19:44,dev_e974c5a287,49.105.125.124,Delhi,28.7041,77.1025,upi,benef_61fa4783eb,completed,1647,1518.36,477,0,0,0,none,1,1,0,3,1.187
txn_e54110f469,cust_00134,merch_a70bbe3fcf,1814.53,INR,2026-07-01T02:26:53,dev_bd687da0b2,49.32.120.177,Ahmedabad,23.0225,72.5714,netbanking,benef_eb2d8d45b6,completed,1653,2033.32,347,0,0,0,none,0,1,0,1,0.892
txn_31f047e964,cust_00055,merch_869521008e,1030.53,INR,2026-06-17T14:34:25,dev_be4e0ab409,49.1.86.198,Bengaluru,12.9716,77.5946,netbanking,benef_ee46491fb8,completed,1077,1045.67,299,0,0,0,none,0,0,1,6,0.986
txn_fb97af9461,cust_00390,merch_4b2372e333,2580.8,INR,2026-06-19T03:06:07,dev_919ea0bb4c,49.66.196.211,Pune,18.5204,73.8567,upi,benef_b4287a6b9b,completed,2014,3085.14,204,0,0,0,none,0,2,1,2,0.837
txn_805fb6984c,cust_00124,merch_abf9ee9ff5,5438.04,INR,2026-07-25T04:27:45,dev_f2ca4ced8e,49.39.208.145,Delhi,28.7041,77.1025,card,benef_f1b30a8166,completed,353,5710.02,422,0,0,0,none,0,1,4,1,0.952
txn_9d7d0022de,cust_00475,merch_0d1d63e3f9,2839.31,INR,2026-07-01T13:39:11,dev_8fb57d635d,49.102.161.79,Bengaluru,12.9716,77.5946,upi,benef_126216a1a4,completed,964,4438.13,232,0,0,0,none,1,2,1,6,0.64
txn_02aaec91f9,cust_00152,merch_b159d25f91,1812.79,INR,2026-06-19T13:41:23,dev_58ac443123,49.239.83.223,Ahmedabad,23.0225,72.5714,upi,benef_da13a65fc8,completed,983,1375.32,441,0,0,0,none,1,2,3,9,1.318
txn_c8a0fd0e61,cust_00235,merch_514e977767,3961.18,INR,2026-07-20T14:47:31,dev_c9c71b225e,49.83.155.122,Hyderabad,17.385,78.4867,upi,benef_4818ddc05d,completed,258,3157.79,174,0,0,0,none,1,2,3,1,1.254
txn_fd661f5b0a,cust_00338,merch_03cef64aef,2111.18,INR,2026-07-24T14:09:39,dev_38c3d691e0,49.105.168.240,Delhi,28.7041,77.1025,upi,benef_75b2a96668,completed,1953,5319.69,113,0,0,0,none,1,2,4,9,0.397
txn_a05f964a4f,cust_00414,merch_dd82948f35,1292.11,INR,2026-06-19T10:49:01,dev_23ee2074a1,49.195.70.27,Pune,18.5204,73.8567,wallet,benef_c0215f7320,completed,772,1055.29,478,0,0,0,none,0,2,0,4,1.224
txn_cbb8aa523b,cust_00138,merch_95a0ec3e14,3956.93,INR,2026-06-11T00:20:38,dev_eba096011f,49.47.150.112,Chennai,13.0827,80.2707,upi,benef_07f9618111,completed,2019,3918.27,210,0,0,0,none,0,1,1,6,1.01
txn_201aad4ef0,cust_00416,merch_2029e75855,2867.57,INR,2026-07-28T15:48:10,dev_68e3a7cde3,49.142.24.153,Pune,18.5204,73.8567,card,benef_b1ba8ed5a9,completed,1333,3708.85,20,0,0,0,none,0,0,4,3,0.773
txn_243eb87e7a,cust_00069,merch_e2614244ee,2719.92,INR,2026-07-21T15:07:37,dev_c3ec776527,49.134.237.207,Bengaluru,12.9716,77.5946,netbanking,benef_a6c67fb737,completed,812,3369.18,178,0,0,0,none,0,1,2,8,0.807
txn_105f08240d,cust_00377,merch_c2141d29d8,3824.44,INR,2026-06-03T22:57:04,dev_c87b426a36,49.218.58.77,Hyderabad,17.385,78.4867,upi,benef_bfbf4e7c15,completed,596,5187.99,148,0,0,0,none,1,2,2,1,0.737
txn_38413de0de,cust_00147,merch_869521008e,6405.5,INR,2026-06-03T20:55:23,dev_dfb5882916,49.107.214.124,Chennai,13.0827,80.2707,card,benef_027818910f,completed,1003,5887.39,387,0,0,0,none,0,1,1,2,1.088
txn_11f12e1395,cust_00292,merch_869521008e,7652.49,INR,2026-06-06T14:23:37,dev_496ea1fb60,49.17.80.102,Mumbai,19.076,72.8777,netbanking,benef_9c8af9bc2f,completed,1965,5997.69,142,0,0,0,none,1,2,4,2,1.276
txn_1bb2a460fe,cust_00261,merch_0d1d63e3f9,1440.84,INR,2026-06-01T02:51:09,dev_269b63585f,49.199.74.61,Mumbai,19.076,72.8777,wallet,benef_12a36b2b98,completed,200,2016.56,211,0,0,0,none,1,1,3,1,0.715
txn_baaaa8f983,cust_00316,merch_eda360a87f,1941.86,INR,2026-06-03T05:38:19,dev_934e7e15f7,49.51.155.131,Delhi,28.7041,77.1025,wallet,benef_ecf023ccf7,completed,169,2587.91,140,0,0,0,none,1,0,3,5,0.75
txn_c68502dfcc,cust_00464,merch_9b22423275,6447.35,INR,2026-06-13T10:43:48,dev_cd90806392,49.38.183.83,Hyderabad,17.385,78.4867,card,benef_378bdf382c,completed,1613,5022.35,119,0,0,0,none,0,1,2,4,1.284
txn_d55f6a440a,cust_00253,merch_2029e75855,4512.87,INR,2026-06-11T18:33:14,dev_b6c79c532b,49.14.165.124,Chennai,13.0827,80.2707,card,benef_d1528e094b,completed,2276,5282.47,428,0,0,0,none,0,1,2,5,0.854
txn_b2fe1e7364,cust_00263,merch_ea7ea275c9,1851.08,INR,2026-07-27T05:47:39,dev_fb5b68529d,49.162.132.148,Bengaluru,12.9716,77.5946,netbanking,benef_8320037366,completed,593,1679.05,307,0,0,0,none,0,1,3,1,1.102
txn_8b9ec15f5c,cust_00095,merch_abf9ee9ff5,2206.82,INR,2026-07-05T20:25:47,dev_301ced02a3,49.193.244.213,Chennai,13.0827,80.2707,card,benef_2a56375820,completed,340,2702.92,306,0,0,0,none,1,2,1,6,0.816
txn_ef8bf12244,cust_00488,merch_eda360a87f,2160.21,INR,2026-06-09T23:10:48,dev_88458db1b1,49.240.82.34,Pune,18.5204,73.8567,upi,benef_eb6b90b849,completed,2333,2504.98,72,0,0,0,none,1,0,3,10,0.862
txn_64799e0ade,cust_00368,merch_5ca7180d9a,1962.25,INR,2026-07-11T11:33:51,dev_aa26d5ac66,49.118.89.40,Hyderabad,17.385,78.4867,wallet,benef_02b654fe61,completed,467,1871.2,418,0,0,0,none,0,1,4,3,1.049
txn_aad315b4f7,cust_00001,merch_cabe3a62d2,375.6,INR,2026-07-04T03:25:11,dev_53b4c378ed,49.152.109.9,Mumbai,19.076,72.8777,netbanking,benef_a53df7ce12,completed,900,469.84,360,0,0,0,none,0,0,1,8,0.799
txn_75051c00a7,cust_00488,merch_c84b2d9f81,2721.68,INR,2026-07-06T07:22:54,dev_88458db1b1,49.240.82.34,Pune,18.5204,73.8567,wallet,benef_b8bca3f0ee,completed,2333,2504.98,56,0,0,0,none,0,0,2,1,1.087
txn_6623d6c924,cust_00150,merch_ce05f572e1,4329.8,INR,2026-06-09T15:50:27,dev_9c50751689,49.73.186.77,Bengaluru,12.9716,77.5946,card,benef_46eea81a8c,completed,2380,5073.61,217,0,0,0,none,0,1,2,5,0.853
txn_37f34e74de,cust_00117,merch_03cef64aef,2372.01,INR,2026-07-27T02:22:46,dev_fa23004b0c,49.81.31.191,Hyderabad,17.385,78.4867,upi,benef_2694a4564f,completed,763,3354.42,67,0,0,0,none,1,2,3,3,0.707
txn_5927625133,cust_00496,merch_0d1d63e3f9,4071.19,INR,2026-06-30T12:31:00,dev_1f5e6ef25c,49.30.117.157,Kolkata,22.5726,88.3639,upi,benef_8b153baab3,completed,1271,3770.34,2,0,0,0,none,1,1,1,1,1.08
txn_544a7760b0,cust_00024,merch_03cef64aef,4130.63,INR,2026-07-08T15:51:12,dev_0368a9caf6,49.62.225.146,Bengaluru,12.9716,77.5946,wallet,benef_4621fc555a,completed,355,5697.61,218,0,0,0,none,0,2,4,3,0.725
txn_e64ae205ec,cust_00499,merch_e2614244ee,6272.88,INR,2026-06-20T10:32:40,dev_c93e657f1e,49.33.192.200,Pune,18.5204,73.8567,card,benef_c7b9e86646,completed,488,5278.72,114,0,0,0,none,0,1,2,10,1.188
txn_a7675fd454,cust_00321,merch_5ca7180d9a,2663.17,INR,2026-07-22T16:08:56,dev_21cf381bb1,49.173.29.251,Pune,18.5204,73.8567,card,benef_d4590cf419,completed,1265,2674.28,417,0,0,0,none,1,0,1,5,0.996
txn_ac6921a559,cust_00327,merch_ce05f572e1,2019.98,INR,2026-06-17T10:01:24,dev_e32f27a9c2,49.170.123.135,Pune,18.5204,73.8567,wallet,benef_588d31215d,completed,714,2447.9,48,0,0,0,none,1,2,0,3,0.825
txn_40197c2196,cust_00145,merch_e2614244ee,2245.38,INR,2026-07-15T01:58:13,dev_75194e4260,49.142.4.142,Chennai,13.0827,80.2707,netbanking,benef_f2bc578aac,completed,925,2625.55,41,0,0,0,none,0,2,4,7,0.855
txn_ab2fd09e74,cust_00441,merch_71143b04d0,5672.29,INR,2026-07-27T04:31:36,dev_1b40225f2a,49.85.144.110,Delhi,28.7041,77.1025,card,benef_2069a42400,completed,954,5763.24,115,0,0,0,none,0,2,2,7,0.984
txn_c275eda92f,cust_00427,merch_514e977767,3051.57,INR,2026-07-11T09:04:13,dev_d20901693c,49.242.182.54,Ahmedabad,23.0225,72.5714,card,benef_76e76010bf,completed,1198,2799.19,213,0,0,0,none,1,0,4,4,1.09
txn_9a272be279,cust_00145,merch_03cef64aef,3117.8,INR,2026-07-22T01:49:49,dev_75194e4260,49.142.4.142,Chennai,13.0827,80.2707,card,benef_f2bc578aac,completed,925,2625.55,340,0,0,0,none,0,1,3,8,1.187
txn_ab5f102c78,cust_00286,merch_03cef64aef,5037.6,INR,2026-06-18T00:58:51,dev_21d2ba2fe4,49.55.157.74,Ahmedabad,23.0225,72.5714,netbanking,benef_d97b07c776,completed,2016,4255.69,136,0,0,0,none,0,0,2,1,1.184
txn_4ca9ff3dd7,cust_00015,merch_dd82948f35,4935.97,INR,2026-06-08T00:35:50,dev_c54eaef672,49.36.64.191,Chennai,13.0827,80.2707,card,benef_9f0821e75d,completed,1081,3499.8,476,0,0,0,none,0,1,0,4,1.41
txn_c1d0c01c8d,cust_00196,merch_9b22423275,7020.61,INR,2026-07-06T10:53:56,dev_e48de3d8ea,49.116.129.57,Mumbai,19.076,72.8777,card,benef_4735bf51ed,completed,182,5688.87,104,0,0,0,none,0,1,3,8,1.234
txn_6ea7993261,cust_00498,merch_869521008e,4556.27,INR,2026-06-22T22:01:48,dev_61ae5f4244,49.134.133.201,Pune,18.5204,73.8567,netbanking,benef_6aeadfb755,completed,1066,4988.29,481,0,0,0,none,1,2,1,1,0.913
txn_5bd9e0453d,cust_00440,merch_2029e75855,7703.4,INR,2026-07-24T15:20:24,dev_ee9d2fd340,49.174.205.43,Mumbai,19.076,72.8777,card,benef_1e5aaa773b,completed,1004,5600.56,163,0,0,0,none,1,2,0,7,1.375
txn_6771b1cd87,cust_00155,merch_01836b4c1c,3911.43,INR,2026-06-09T15:32:03,dev_1851a23449,49.33.129.248,Bengaluru,12.9716,77.5946,card,benef_45fde4ee02,completed,416,3664.03,431,0,0,0,none,1,0,4,3,1.068
txn_c9d66a0c42,cust_00130,merch_3988b86e93,2289.2,INR,2026-06-26T15:12:01,dev_83bf9fe348,49.60.74.181,Bengaluru,12.9716,77.5946,netbanking,benef_ced3fad621,completed,1864,1911.49,284,0,0,0,none,0,2,2,7,1.198
